,Exited,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,TenureByAge,BalanceSalaryRatio,CreditScoreGivenAge,BalanceAge,EstimatedSalaryAge,CreditScoreSalaryRatio,TenureSalaryRatio,NumOfProductsSalaryRatio,HasCrCard,IsActiveMember,Geography_Spain,Geography_France,Geography_Germany,Gender_Male,Gender_Female
353,1,0.7915309446254072,0.5471698113207547,0.4,0.0,0.6666666666666666,0.4017052982159118,0.1847953216374269,0.10043067549196932,0.2391136117408207,0.049610466728722206,0.18220229598648807,0.42715959535677517,0.2751266827859943,0.43050093413421264,1,1,-1,1,-1,1,-1
354,0,0.3973941368078176,0.4339622641509434,0.8,0.37763842285771027,0.3333333333333333,0.06798947079987833,0.39999999999999997,0.5376082088265646,0.1897900831323707,0.2693105183999973,0.09501605194549198,0.5786034846420912,0.7507460678821831,0.41147302531038804,-1,1,-1,1,-1,1,-1
355,1,0.6026058631921825,0.5094339622641509,0.2,0.0,0.0,0.5726102378627477,0.11393939393939394,0.06193074484130473,0.20719913195263479,0.05784129416326017,0.2588590918405856,0.26336644630710365,0.13203171550407158,0.040178554117449916,1,-1,-1,1,-1,1,-1
356,0,0.42671009771986973,0.16981132075471697,0.4,0.0,0.3333333333333333,0.2675678131523665,0.3567567567567568,0.14040594218882185,0.42109987517356484,0.17196060426915188,0.31559308794580127,0.3930324440685517,0.33275980909270936,0.29970984940479245,1,-1,-1,1,-1,1,-1
357,0,0.5504885993485342,0.11320754716981132,0.4,0.4586903257940892,0.3333333333333333,0.13449212287393864,0.39999999999999997,0.5400103976820976,0.5505052046765775,0.5544921491871116,0.28204023979172294,0.5730205938746739,0.40876315120218065,0.36812499269902726,-1,1,-1,-1,1,1,-1
358,0,0.1986970684039088,0.18867924528301888,0.0,0.6202492607844349,0.0,0.833481834728658,0.10526315789473684,0.27197113661585515,0.3042088875536012,0.5883763773631255,0.6027988582065678,0.056063851127412974,0.01418933156646987,0.012945553725820664,1,1,1,-1,-1,1,-1
359,0,0.7231270358306189,0.3018867924528302,0.4,0.5809327545590213,0.0,0.5072658966722191,0.2787878787878788,0.376388533086448,0.3996791998867764,0.46074392153541827,0.34358656827342376,0.3357369668013463,0.23895136232608252,0.048878950598693335,1,1,-1,1,-1,-1,1
360,0,0.4364820846905538,0.16981132075471697,0.4,0.5561151586314931,0.0,0.16610985509402554,0.3567567567567568,0.5838853387959019,0.42530750781918397,0.5638593200590695,0.2602123407986798,0.4873928661647349,0.3885324508089822,0.11620238216519752,1,1,1,-1,-1,-1,1
361,1,0.6026058631921825,0.37735849056603776,1.0,0.48252182516757897,0.6666666666666666,0.7574237358038944,0.5277777777777778,0.23706662816742574,0.2940235253416364,0.3541624603013825,0.4035416658402349,0.1837061193499822,0.40339424355956477,0.29460619194763543,1,-1,-1,-1,1,1,-1
362,0,0.15309446254071662,0.20754716981132076,0.8,0.0,0.3333333333333333,0.5393782150454004,0.5641025641025641,0.06856968176587011,0.26782696632203634,0.15407866109016605,0.42991001377443633,0.14134086058864923,0.40915552962972174,0.20648234135830573,1,-1,-1,1,-1,1,-1
363,0,0.7166123778501629,0.660377358490566,0.2,0.0,0.3333333333333333,0.019129373003176128,0.08253968253968254,0.25513195715378517,0.16042701460449252,0.028053537733503626,0.023154178251763382,0.8164950183170889,0.34093819928543606,0.44859873115218085,-1,1,-1,1,-1,-1,1
364,0,0.8501628664495114,0.7547169811320755,0.0,0.6431754703902604,0.0,0.6743560963805052,0.0,0.33572912653032655,0.15137824719924292,0.25961714795106217,0.20135030028399128,0.2856789644111781,0.03125391302415364,0.028306401726452064,1,1,-1,-1,1,-1,1
365,0,0.6547231270358306,0.2641509433962264,0.4,0.4961517651366218,0.0,0.6312689559971338,0.29841269841269835,0.2837804277374498,0.4112486717572343,0.43846693975124934,0.42910185854469585,0.25061984217452127,0.20391232105004772,0.03310858469596946,1,-1,1,-1,-1,1,-1
366,0,0.48859934853420195,0.16981132075471697,1.0,0.0,0.3333333333333333,0.6203599297174481,0.7243243243243244,0.05298695481993581,0.44774821526248615,0.17196060426915188,0.5081643891714164,0.20757705329218412,0.45982189738742557,0.18625942338923307,1,1,-1,1,-1,-1,1
367,0,0.6156351791530945,0.07547169811320754,0.2,0.0,0.3333333333333333,0.42345496558847995,0.29166666666666663,0.09486704958470396,0.6416061235080436,0.2264446498926245,0.49454482677928085,0.35161787877804296,0.1676454030702056,0.24061048298896962,1,1,-1,1,-1,-1,1
368,0,0.7785016286644951,0.16981132075471697,0.2,0.0,0.3333333333333333,0.2923187780779455,0.23423423423423426,0.1321973764125553,0.5725746504158543,0.17196060426915188,0.32910338281495843,0.5103608402571194,0.20801030152333913,0.2890569545094938,1,1,1,-1,-1,1,-1
369,0,0.6091205211726385,0.5660377358490566,0.4,0.0,0.3333333333333333,0.4348908285224375,0.1793103448275862,0.09202902926119794,0.17819372617790738,0.04570791923820848,0.18716783258258468,0.3421487765370768,0.26301386457581555,0.23692736305778211,1,1,-1,1,-1,-1,1
370,0,0.33876221498371334,0.20754716981132076,0.4,0.5341128743132513,0.0,0.9660798880224937,0.3316239316239316,0.20323725987058658,0.34367224195973545,0.511169962000635,0.6508804412008966,0.054941775378173116,0.1357232058746164,0.002418039014999623,1,1,-1,1,-1,1,-1
371,0,0.9315960912052117,0.16981132075471697,0.8,0.0,0.3333333333333333,0.1419927184488874,0.6018018018018019,0.18969621008969406,0.6384942285305544,0.17196060426915188,0.2470480206012542,0.7394439442491865,0.6711012681880023,0.36367766761090103,1,1,-1,1,-1,1,-1
372,1,0.758957654723127,0.39622641509433965,0.6,0.0,0.0,0.16682430962741018,0.3292517006802721,0.17878581173934718,0.3309363184817259,0.08656520214909688,0.14779550458520882,0.6303347870424246,0.5177997425882482,0.11600451321783004,1,-1,-1,1,-1,-1,1
373,0,0.8045602605863192,1.0,0.4,0.4843133726825641,0.0,0.9778554405418461,0.0905349794238683,0.18203412454465606,0.05581502623536871,0.13844667593257173,0.21260603877714293,0.1578351578873183,0.13382721111242157,0.0015646900059926067,-1,1,-1,1,-1,1,-1
374,0,0.8371335504885994,0.16981132075471697,0.6,0.0,0.3333333333333333,0.997309201797742,0.4792792792792793,0.0002910091136989487,0.5978204462895693,0.17196060426915188,0.7139218548634244,0.159190782366952,0.196125418848648,0.11787179194209547,1,1,-1,1,-1,1,-1
375,0,0.8664495114006515,0.5471698113207547,0.8,0.5030921878552396,0.0,0.022062403071942613,0.343859649122807,0.6949541964303317,0.2600533508134633,0.2797459308172072,0.04768601920980322,0.8921506298334501,0.8086535866788412,0.16435716641353587,1,1,1,-1,-1,-1,1
376,0,0.39087947882736157,0.7547169811320755,0.4,0.0,0.3333333333333333,0.8066527134206342,0.13333333333333333,0.02359746238554397,0.043774229982600214,0.012995388803020067,0.24064321480255813,0.11218899757244975,0.16435473199217954,0.1481183909040006,1,1,1,-1,-1,-1,1
377,0,0.6710097719869706,0.33962264150943394,0.6,0.6171678973907655,0.3333333333333333,0.7595326125542492,0.3594202898550725,0.29397597110156354,0.34737483360032495,0.45356652135800796,0.4307096255391537,0.20081536428145733,0.25022585965999294,0.1568310198671863,1,1,-1,-1,1,-1,1
378,0,0.41368078175895767,0.39622641509433965,0.8,0.6716765552550699,0.0,0.7565650956356834,0.42176870748299317,0.318294581500129,0.21867553456255362,0.4439819844566027,0.39087006073742914,0.13448840650033878,0.32736429127284994,0.019944762093406822,1,1,1,-1,-1,-1,1
379,0,0.7328990228013029,0.20754716981132076,0.0,0.4614512375452278,0.0,0.4075215701709702,0.09914529914529914,0.3600453835515934,0.5046771253309914,0.46259064544111705,0.3616271336684426,0.40264289244874857,0.07110764142040009,0.0641811206975134,1,1,-1,-1,1,-1,1
380,0,0.6123778501628665,0.20754716981132076,0.2,0.33603109578363827,0.3333333333333333,0.5195636954460411,0.21538461538461542,0.24505124112401863,0.4554442271100288,0.3787386288807473,0.4196489270658416,0.2938460834260685,0.14368030760787293,0.21184726644946628,-1,-1,-1,1,-1,1,-1
381,0,0.1758957654723127,0.24528301886792453,0.4,0.0,0.3333333333333333,0.322075397434461,0.3089430894308943,0.12286709255081942,0.24468717961699596,0.13794129773352024,0.29213903111942613,0.2578567362129384,0.30747370545950786,0.27694831872201514,1,-1,-1,1,-1,-1,1
382,0,0.5244299674267101,0.3584905660377358,0.8,0.5690168859221493,0.3333333333333333,0.17370696676738867,0.44539007092198574,0.5863615825827553,0.28203910830416584,0.4134430650588753,0.16555395357684413,0.5187327106254167,0.6412106568629314,0.34574011907510516,1,-1,-1,-1,1,-1,1
383,0,0.5342019543973942,0.5849056603773585,0.4,0.45380559917280494,0.0,0.19060646478951487,0.17401129943502824,0.4899196751628336,0.1483644551555505,0.24249043369094858,0.09698370994889119,0.5059499688674707,0.373871929081017,0.10960397697044762,1,1,1,-1,-1,1,-1
384,0,0.6970684039087948,0.2830188679245283,0.8,0.5308577644338645,0.3333333333333333,0.2664150342891095,0.49922480620155035,0.48612709721749575,0.40834650800738587,0.4452047677358878,0.24310486260231004,0.5016711741406722,0.5653566351640815,0.30021963168657223,-1,1,-1,-1,1,1,-1
385,0,0.5407166123778502,0.24528301886792453,0.8,0.0,0.3333333333333333,0.7297017228829784,0.5300813008130081,0.034793646109133713,0.3864467705393193,0.13794129773352024,0.49293398034870367,0.17778218607721585,0.336112169697689,0.1626485502140113,1,1,-1,1,-1,1,-1
386,0,0.6612377850162866,0.33962264150943394,0.4,0.0,0.3333333333333333,0.2937768773793573,0.2608695652173913,0.13172685804336182,0.34399043342884855,0.10373710366236882,0.22621834390281717,0.46365409271231417,0.32024700319762595,0.28844632618903643,1,1,-1,1,-1,-1,1
387,0,0.4169381107491857,0.09433962264150944,0.6,0.0,0.3333333333333333,0.8161261215876854,0.5535353535353535,0.022298883127652925,0.5144753188344263,0.21422701541948222,0.7138169984785725,0.11578591986183034,0.23578689854580373,0.14643312349863663,1,1,1,-1,-1,1,-1
388,0,1.0,0.1509433962264151,0.6,0.0,0.3333333333333333,0.053309960743842505,0.4962962962962963,0.23471730967301552,0.6972842068846221,0.18164665682443595,0.20971466581969178,0.9075356712700885,0.6185966650134304,0.42210505371025825,1,1,-1,1,-1,1,-1
389,0,0.5928338762214984,0.20754716981132076,0.2,0.0,0.3333333333333333,0.9910767335939111,0.21538461538461542,0.0009686545254859605,0.4474605138850079,0.15407866109016605,0.6638252314373433,0.1060568134162003,0.06611403424624546,0.11875122515184333,-1,-1,-1,1,-1,-1,1
390,0,0.6286644951140065,0.2641509433962264,0.4,0.2961608370663187,0.3333333333333333,0.7719936647774621,0.29841269841269835,0.15393017009305218,0.4013640744310178,0.3143097607002291,0.49677175085611847,0.18505054160054057,0.1714128550608899,0.15447182863097117,1,-1,-1,1,-1,-1,1
391,1,0.9348534201954397,0.41509433962264153,0.2,0.0,0.0,0.9615280946592231,0.13866666666666666,0.004251582867886199,0.37259989621172807,0.08129915235169348,0.46184252975269985,0.1928366699497331,0.06966383089766486,0.002751184531870548,-1,1,-1,1,-1,-1,1
392,0,0.5211726384364821,0.3018867924528302,0.0,0.0,0.3333333333333333,0.3111348268689519,0.07272727272727274,0.1262322243682232,0.3265556446666981,0.11648593963434344,0.2535605301899577,0.3959915289854005,0.09079520591573803,0.28131551227771245,1,-1,-1,1,-1,1,-1
393,0,0.504885993485342,0.05660377358490566,0.6,0.5643915498781277,0.0,0.15185466276333603,0.5978494623655913,0.603168925327952,0.6179084989202671,0.7141618957746203,0.34000341603822665,0.5329015321374828,0.5295119944450044,0.12022167192079335,1,-1,1,-1,-1,-1,1
394,0,0.4006514657980456,0.05660377358490566,0.6,0.6152987943928814,0.0,0.25857439602108856,0.5978494623655913,0.5471084448927214,0.5643403585717395,0.7569801274514802,0.409531050621487,0.38975194840340294,0.45420249157738957,0.09310544104408093,1,1,-1,1,-1,1,-1
395,1,0.48859934853420195,0.07547169811320754,0.4,0.4175155013823194,0.3333333333333333,0.2837517973180767,0.4333333333333333,0.4016880474217136,0.5783601453035807,0.5666439824946795,0.40637282631755856,0.4046484075623676,0.32495258537642757,0.2926821014866781,1,-1,-1,-1,1,-1,1
396,0,0.7361563517915309,0.22641509433962265,0.2,0.4018760972653604,0.0,0.8250657486494809,0.20666666666666667,0.18528675318678178,0.4836533471717696,0.4077731084668473,0.5584082685459234,0.1928733194362808,0.08786940946645697,0.01367646958704926,1,1,1,-1,-1,1,-1
397,0,0.4169381107491857,0.24528301886792453,0.0,0.5046137978816886,0.3333333333333333,0.8618420309246997,0.0878048780487805,0.2175046696259976,0.33834976647638815,0.45885340023257537,0.558025719492842,0.10180217088337902,0.011518526798571444,0.13859217377294067,1,1,-1,-1,1,-1,1
398,0,0.4527687296416938,0.2830188679245283,1.0,0.0,0.3333333333333333,0.052713679579735995,0.6046511627906977,0.2350570540999201,0.31783348016557844,0.12330508445656241,0.14273271031381088,0.6266701279230213,0.9191864574563883,0.42254596650424986,1,-1,-1,1,-1,-1,1
399,0,0.8013029315960912,0.22641509433962265,0.4,0.0,0.0,0.9576360241393825,0.32,0.004692847701832761,0.5096004151530877,0.14580826236988503,0.6253443962596862,0.1634285380217976,0.13709957809643594,0.003037516396970264,1,-1,-1,1,-1,-1,1
400,0,0.44625407166123776,0.3018867924528302,0.6,0.588903206078637,0.0,0.5522671160707309,0.38181818181818183,0.3599606265732512,0.299429164504411,0.4654671731225424,0.3642425586549402,0.22578588652299011,0.31445668092001766,0.04278802396459348,1,1,-1,1,-1,1,-1
401,0,0.7752442996742671,0.3018867924528302,0.2,0.6476167509375451,0.3333333333333333,0.7469199594349902,0.17575757575757575,0.311307246819777,0.4185497947822805,0.5002605400049607,0.4535900766557514,0.23325559685400968,0.09986615844019164,0.15926095975250779,1,-1,-1,-1,1,-1,1
402,0,0.2671009771986971,0.4339622641509434,0.8,0.0,0.3333333333333333,0.5550963324824223,0.39999999999999997,0.0653849565997615,0.14908880002442076,0.076239614311051,0.28791439110402,0.169793179305662,0.4022683084958739,0.20234927555976404,1,1,-1,1,-1,-1,1
403,0,0.33876221498371334,0.16981132075471697,0.4,0.37166244776999036,0.0,0.3866577322577517,0.3567567567567568,0.31885324076931637,0.38323118136299245,0.4338740474251106,0.38059822725635234,0.2782101331271839,0.28086813907656005,0.06774484654630719,1,-1,-1,1,-1,1,-1
404,0,0.30944625407166126,0.41509433962264153,0.6,0.31885945542887195,0.0,0.67590718070356,0.32,0.1880192031540733,0.17332641411520497,0.24757919485510302,0.3464721247136654,0.1347038865421473,0.27377281159295985,0.02813923262188895,-1,-1,-1,1,-1,1,-1
405,1,0.44299674267100975,0.2641509433962264,0.8,0.5563732011073148,0.6666666666666666,0.5207550807486637,0.5142857142857142,0.35752666745927086,0.3309363184817259,0.4758532536239191,0.3759593642251243,0.2400413093381422,0.4175495963389205,0.3760341962470917,1,-1,-1,-1,1,1,-1
406,0,0.5732899022801303,0.2641509433962264,0.8,0.6261447462861193,0.0,0.7676917539470378,0.5142857142857142,0.29510650546590955,0.38035930511280797,0.5191684095213206,0.49470310317405014,0.1722498127409236,0.32383624575969644,0.018886160666014697,1,1,-1,-1,1,-1,1
407,0,0.7133550488599348,0.3584905660377358,0.2,0.7410665877260756,0.3333333333333333,0.3270404444825278,0.15602836879432622,0.5743287027806642,0.34607868034316375,0.5088910792884065,0.231443048980759,0.45604818113098333,0.19629641363901013,0.2749977952515643,1,-1,-1,-1,1,-1,1
408,0,0.9022801302931596,0.32075471698113206,0.4,0.5657582868390328,0.0,0.05293860917006518,0.26962962962962966,0.7105867923291351,0.44559764746583636,0.4377851844566641,0.12759996143635655,0.8578546458986724,0.46903531137895244,0.15243509633688113,1,1,1,-1,-1,1,-1
409,0,0.7980456026058632,0.1320754716981132,0.4,0.0,0.0,0.016987304131171478,0.3847619047619048,0.25647828226882124,0.6363703758618133,0.19188619809716476,0.20046188077256838,0.8642188579016211,0.5001035791112167,0.1664182971397155,1,-1,1,-1,-1,-1,1
410,0,0.5472312703583062,0.3584905660377358,0.6,0.0,0.3333333333333333,0.8358340026685528,0.348936170212766,0.019649508319129948,0.2897680221709415,0.09776956342016792,0.45007728199865643,0.1420295637629092,0.2310123289934805,0.1429948235394586,-1,-1,-1,1,-1,-1,1
411,0,0.38436482084690554,0.1509433962264151,0.8,0.0,0.0,0.04165787820892487,0.6222222222222221,0.24145846985499714,0.42483999308078185,0.18164665682443595,0.20317771122203632,0.605990885214417,0.7830412663973048,0.1566721071625218,1,-1,-1,1,-1,1,-1
412,1,0.9022801302931596,0.2830188679245283,0.6,0.4788635536572525,0.3333333333333333,0.2974555531596546,0.3937984496124031,0.43212935346832776,0.484377451394504,0.4136766991972294,0.25768410423334925,0.5535485535399738,0.43086444753343467,0.2869138770765897,-1,1,-1,1,-1,-1,1
413,1,0.4755700325732899,0.3584905660377358,0.8,0.6154281328311312,0.0,0.24658580186986995,0.44539007092198574,0.5566461407028418,0.26547715001821814,0.439190632819424,0.19687079703822125,0.4299101685087512,0.5803008024727114,0.09583917751335662,1,-1,-1,1,-1,1,-1
414,1,0.33876221498371334,0.39622641509433965,0.6,0.6269319582275701,0.3333333333333333,0.7364045305127408,0.3292517006802721,0.30598888075196123,0.1943170625800917,0.4201722061189595,0.3825604431303327,0.12154371900714499,0.2564594483893857,0.16132000000223837,-1,-1,1,-1,-1,-1,1
415,0,0.7328990228013029,0.16981132075471697,0.4,0.517032904856472,0.0,0.20584482659588202,0.3567567567567568,0.5222901853701755,0.5529390314029651,0.5363177491687933,0.28190164395198214,0.5756941932326002,0.36516264090839845,0.10568410199006677,-1,-1,-1,1,-1,1,-1
416,1,0.12052117263843648,0.20754716981132076,0.6,0.5013577364012844,0.0,0.33164155521803695,0.44786324786324777,0.4250332273793879,0.25452077761366815,0.48927089277575403,0.3223321404702886,0.23140782037915641,0.41183103226099377,0.07784900952273176,-1,-1,-1,1,-1,1,-1
417,0,0.5732899022801303,0.2641509433962264,0.8,0.0,0.0,0.9303426839384973,0.5142857142857142,0.007847274592121221,0.38035930511280797,0.1304489504607918,0.5729165954048714,0.11890425332821257,0.2778385009467838,0.0050843890805214705,1,1,1,-1,-1,1,-1
418,1,0.7687296416938111,0.4339622641509434,0.8,0.0,0.0,0.8334083883318159,0.39999999999999997,0.019971858181763825,0.3057887399900282,0.076239614311051,0.39812826318068073,0.1979545280852999,0.3040588760128449,0.012951897129441005,-1,-1,1,-1,-1,1,-1
419,0,0.8827361563517915,0.16981132075471697,0.2,0.5190965309622819,0.0,0.4827209112249636,0.23423423423423426,0.3554638298637502,0.6174560653024587,0.5377720026775946,0.43303423845098604,0.4020894715400214,0.15239773928571118,0.05240033627143087,-1,-1,-1,-1,1,1,-1
420,0,0.6579804560260586,0.2830188679245283,0.6,0.0,0.3333333333333333,0.5002926085617784,0.3937984496124031,0.07685764319438768,0.3938644235526967,0.12330508445656241,0.3529534666679511,0.31902645284937725,0.33410994207635075,0.21723827417297137,1,1,1,-1,-1,1,-1
421,0,0.8534201954397395,0.24528301886792453,0.6,0.0,0.0,0.5323546679422487,0.4195121951219512,0.07001951677161147,0.5079549913298822,0.13794129773352024,0.3957216822132241,0.3619088398732888,0.3217866157926959,0.04542726866480356,1,-1,-1,1,-1,1,-1
422,0,0.8338762214983714,0.3584905660377358,0.2,0.6078533887344871,0.0,0.684583271735661,0.15602836879432622,0.31592654262580155,0.3869315107818348,0.4349883919858683,0.3850831659787782,0.2763708431861842,0.11042326662084147,0.027211184651135294,1,1,-1,1,-1,-1,1
423,0,0.4169381107491857,0.11320754716981132,0.2,0.5932819188590431,0.3333333333333333,0.12200882486706667,0.2666666666666667,0.6546515116880575,0.48792698189810435,0.6577088201465177,0.27462500616794805,0.5246873754945786,0.28020988158194565,0.3757118213157188,1,1,-1,-1,1,1,-1
424,0,0.4592833876221498,0.2641509433962264,0.4,0.7004412336016346,0.0,0.9656869968804116,0.29841269841269835,0.26547014642891775,0.3371141918106111,0.5652927130959887,0.5899125151074597,0.08261998409095721,0.13578693430521926,0.0024467218965058897,1,1,-1,1,-1,-1,1
425,0,0.7785016286644951,0.1509433962264151,0.2,0.0,0.3333333333333333,0.8224445126596167,0.24444444444444444,0.021441903055068923,0.5992619500663092,0.18164665682443595,0.6412081460876858,0.2044469574635571,0.08825154731205183,0.14532095373726386,1,1,-1,1,-1,1,-1
426,0,0.3322475570032573,0.6415094339622641,0.8,0.4086962217553914,0.0,0.9074808450855417,0.3053763440860215,0.16887271974010215,0.07050906473374954,0.20323440697980277,0.3161332123661525,0.06855426961291651,0.28373345820882573,0.0068531900069118265,1,-1,1,-1,-1,-1,1
427,0,0.42671009771986973,0.07547169811320754,0.6,0.596226727506749,0.0,0.7688745469628504,0.575,0.2820180491952824,0.5475480020757655,0.7122611862984578,0.7125523055322248,0.13370932449130846,0.2477645200085105,0.018774586561848886,1,1,1,-1,-1,-1,1
428,0,0.739413680781759,0.20754716981132076,0.4,0.0,0.3333333333333333,0.38521775915043244,0.3316239316239316,0.10480004880944768,0.507338363072665,0.15407866109016605,0.35007695009390627,0.4208548046338734,0.281426094024375,0.2535013094281293,1,1,1,-1,-1,1,-1
429,1,0.6188925081433225,0.1509433962264151,0.6,0.4910046345348538,0.0,0.2848264216821296,0.4962962962962963,0.44792734183718963,0.5286282650060544,0.5372729981384132,0.3395981084771088,0.4547216401545895,0.4382380719054199,0.087357230351483,1,1,-1,1,-1,1,-1
430,0,0.5472312703583062,0.37735849056603776,0.4,0.0,0.3333333333333333,0.31409728257747893,0.24444444444444444,0.12531368921645297,0.2756443521882027,0.09205067068805876,0.21700817142005438,0.4036306718057549,0.31100101187428036,0.28012345769763736,1,1,1,-1,-1,1,-1
431,0,0.46905537459283386,0.18867924528301888,0.6,0.0,0.3333333333333333,0.05473145454939228,0.46315789473684205,0.23390961528182794,0.417556605577254,0.1627843439536197,0.18890489487919931,0.6323301592485981,0.6171410789501295,0.42105684581482766,1,-1,1,-1,-1,1,-1
432,0,0.5342019543973942,0.2641509433962264,0.8,0.40537497560531144,0.0,0.6193326217821299,0.5142857142857142,0.24508505901325447,0.36553240912348334,0.38211143292769123,0.4233620673031781,0.2212466728830691,0.3758577724122921,0.0344953874076313,1,-1,1,-1,-1,-1,1
433,0,0.8534201954397395,0.32075471698113206,0.6,0.5880148865291123,0.0,0.1940578569283023,0.37037037037037035,0.5818174296628961,0.42829960214495755,0.45068124703720736,0.19093560037893906,0.6402973380579022,0.49752451676611137,0.10870413698991882,1,1,-1,1,-1,-1,1
434,0,0.7882736156351792,0.22641509433962265,0.8,0.0,0.3333333333333333,0.5829032089484077,0.5466666666666666,0.05994549769859129,0.5044110015568241,0.14580826236988503,0.4361378529115007,0.313712027281284,0.3905050465668667,0.195290066248315,1,1,1,-1,-1,-1,1
435,0,0.752442996742671,0.16981132075471697,1.0,0.3865995703362808,0.3333333333333333,0.3830488540949662,0.7243243243243244,0.32920285754660217,0.5613542966942033,0.4444003549002226,0.37862832393045387,0.42706240476993584,0.5920225213193985,0.254260377624459,-1,-1,1,-1,-1,-1,1
436,0,0.4364820846905538,0.2641509433962264,0.8,0.0,0.3333333333333333,0.39807405656690836,0.5142857142857142,0.10138148580558078,0.32846516915017177,0.1304489504607918,0.3169660874439048,0.30565551688039977,0.48011366210119527,0.2490647740618117,-1,-1,1,-1,-1,1,-1
437,0,0.9576547231270358,0.2641509433962264,0.4,0.412349735260632,0.0,0.005513305568084381,0.29841269841269835,0.6346021556906489,0.5261571156745003,0.386441461753094,0.12819651047324698,0.9726186963034582,0.5107080825665234,0.17119117030109593,-1,-1,-1,-1,1,-1,1
438,0,0.6807817589576547,0.16981132075471697,0.2,0.5470765349701081,0.3333333333333333,0.2769049217560469,0.23423423423423426,0.48922478773478323,0.5304983239596628,0.5574897310442295,0.32068974138296485,0.4858336520315638,0.2134836966613545,0.29562619391888595,1,-1,-1,-1,1,1,-1
439,0,0.742671009771987,0.49056603773584906,0.6,0.0,0.3333333333333333,0.02240986102623452,0.2864197530864197,0.25308610150231164,0.2595475600146072,0.062185341975933006,0.06157772369422449,0.8250062147475941,0.651699974480623,0.445943664990792,1,1,-1,1,-1,1,-1
440,0,0.8566775244299675,0.20754716981132076,0.4,0.44266473026433023,0.3333333333333333,0.41776522388439163,0.3316239316239316,0.34445094628547285,0.5552406424227908,0.4500305693839254,0.36693188094930207,0.4380562862956065,0.26917306677649255,0.24247162847351272,1,-1,-1,-1,1,-1,1
441,0,0.6807817589576547,0.39622641509433965,0.2,0.0,0.3333333333333333,0.7568930149651744,0.14421768707482993,0.030700090917126936,0.30551878250002645,0.08656520214909688,0.391005219857098,0.20440023416353095,0.0982623306259871,0.15733602493284257,1,-1,-1,1,-1,1,-1
442,0,0.6514657980456026,0.18867924528301888,0.2,0.0,0.6666666666666666,0.4294885164675298,0.2245614035087719,0.09336240238335976,0.4940321743642968,0.1627843439536197,0.3880825641170778,0.3599380727351665,0.1660184435268261,0.41674136165171066,1,-1,-1,1,-1,1,-1
443,0,0.5830618892508144,0.20754716981132076,0.8,0.0,0.3333333333333333,0.75238959735367,0.5641025641025641,0.03136730418185964,0.4434686572724974,0.15407866109016605,0.5402194387808068,0.18046325472956265,0.32870243312624564,0.1582019195331511,1,1,1,-1,-1,-1,1
444,0,0.5472312703583062,0.3018867924528302,0.2,0.5676094680177605,0.0,0.14385077104592375,0.17575757575757575,0.6132213016657653,0.3359909421144502,0.4528486054235459,0.17677554759955671,0.5609497848065377,0.2692757478730757,0.1225395826388866,1,-1,1,-1,-1,1,-1
445,0,0.6807817589576547,0.1509433962264151,0.8,0.0,0.3333333333333333,0.9982170416356326,0.6222222222222221,0.000192721981255665,0.5560168367641122,0.18164665682443595,0.7398185908719602,0.12382724580742656,0.2612849229260719,0.1177442370780648,-1,-1,-1,1,-1,-1,1
446,0,0.28338762214983715,0.1509433962264151,0.2,0.576297585304489,0.0,0.981504572979824,0.24444444444444444,0.2152731431417252,0.3801533760018451,0.5990492378898231,0.7304427004686458,0.03857875916081375,0.06725012584484134,0.0013027045705456149,1,1,-1,1,-1,1,-1
447,0,0.5700325732899023,0.3018867924528302,1.0,0.0,0.3333333333333333,0.30994273535097494,0.5878787878787879,0.12660339854373534,0.3442468273812332,0.11648593963434344,0.2530133487744685,0.415508261367204,0.6455568720963801,0.2817972139034717,1,1,1,-1,-1,-1,1
448,0,0.44625407166123776,0.7358490566037735,0.8,0.3936491892716184,0.0,0.480065541492977,0.272636815920398,0.2901578993557761,0.06338829980868876,0.1690225015739868,0.14877421020448267,0.26202171537342794,0.4368298250387096,0.052790248315948085,1,1,1,-1,-1,-1,1
449,0,0.5635179153094463,0.07547169811320754,0.4,0.0,0.3333333333333333,0.0690148954942519,0.4333333333333333,0.2259645899990445,0.6156590555267255,0.2264446498926245,0.2708441733802701,0.6610264894275162,0.4561113902909545,0.41074596793617374,1,-1,1,-1,-1,1,-1
450,1,0.43322475570032576,0.41509433962264153,0.6,0.5378917612525037,0.0,0.4697562097516101,0.32,0.3715881013604939,0.21276595744680848,0.36180099540665567,0.2632018883415185,0.26329688308774657,0.3464875284880165,0.054321174825480927,1,-1,-1,-1,1,-1,1
451,0,0.2671009771986971,0.4339622641509434,0.2,0.3603381577654568,0.3333333333333333,0.2408180233691369,0.13333333333333333,0.39071572226297396,0.14908880002442076,0.26046560850692124,0.16345758576956182,0.3494606619812614,0.2270170011357924,0.31186904042475994,-1,-1,-1,1,-1,-1,1
452,0,0.9739413680781759,0.22641509433962265,0.0,0.5740880470427135,0.0,0.7266380429736752,0.09333333333333335,0.28627288532239464,0.5783601453035807,0.5200302872999877,0.5087110837634248,0.2949679906292058,0.025220455612975,0.022875326698844695,1,-1,-1,-1,1,1,-1
