,Exited,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,TenureByAge,BalanceSalaryRatio,CreditScoreGivenAge,HasCrCard,IsActiveMember,Geography_Spain,Geography_France,Geography_Germany,Gender_Male,Gender_Female
1996,0,0.6221498371335505,0.20754716981132076,0.0,0.0,0.3333333333333333,0.927808783247442,0.09914529914529914,0.008145572973225238,0.4594360837225393,1,-1,-1,1,-1,-1,1
1997,0,0.48534201954397393,0.2641509433962264,0.4,0.8477265498349091,0.0,0.8820014190220519,0.29841269841269835,0.34741988763131953,0.34699878913682747,-1,-1,-1,1,-1,1,-1
1998,0,0.6254071661237784,0.018867924528301886,0.8,0.41653868293819823,0.3333333333333333,0.3655147038744858,0.8045977011494253,0.35540942558760336,0.753502854177478,-1,-1,1,-1,-1,1,-1
1999,1,0.6547231270358306,0.4528301886792453,0.2,0.5809172910424925,0.0,0.5485866747520478,0.12820512820512822,0.35758639207549925,0.2575146700730509,-1,-1,-1,-1,1,-1,1
2000,1,0.511400651465798,0.39622641509433965,0.4,0.37297486417283227,0.3333333333333333,0.6886107001983997,0.236734693877551,0.2089054722636297,0.2504474545396778,-1,1,-1,1,-1,1,-1
2001,0,0.8664495114006515,0.2830188679245283,0.8,0.0,0.3333333333333333,0.7187745704092002,0.49922480620155035,0.03648361560851881,0.471102207311039,1,-1,1,-1,-1,1,-1
2002,0,0.501628664495114,0.3018867924528302,0.2,0.49410962935378283,0.0,0.8640995660071243,0.17575757575757575,0.2127377204453078,0.31947917158088407,-1,1,-1,1,-1,1,-1
2003,1,0.6970684039087948,0.33962264150943394,0.4,0.3218997413786336,0.0,0.9969301995576267,0.2608695652173913,0.11835056722205424,0.3563999007242616,1,-1,-1,1,-1,-1,1
2004,0,0.6384364820846905,0.39622641509433965,0.8,0.24390993191532623,0.0,0.29082113071669574,0.42176870748299317,0.28734704628357616,0.2917509505099393,1,-1,-1,1,-1,-1,1
2005,1,0.7328990228013029,0.22641509433962265,0.2,0.0,0.6666666666666666,0.8738761759662673,0.20666666666666667,0.014725841080971091,0.4823559937727036,-1,-1,1,-1,-1,1,-1
2006,1,0.8892508143322475,0.5094339622641509,0.6,0.0,0.0,0.1770524266030382,0.2787878787878788,0.17447629739249843,0.29022974949285274,1,-1,1,-1,-1,-1,1
2007,0,0.9739413680781759,0.22641509433962265,0.0,0.0,0.3333333333333333,0.9865657830186282,0.09333333333333335,0.0014622897036835412,0.5783601453035807,-1,1,1,-1,-1,1,-1
2008,1,0.6449511400651465,0.4716981132075472,0.8,0.6751997787210435,1.0,0.7365697849056356,0.37987421383647796,0.32688777091736554,0.24239457167755135,1,1,-1,1,-1,-1,1
2009,0,0.40716612377850164,0.3018867924528302,0.4,0.0,0.0,0.843922875633593,0.2787878787878788,0.018581975958780302,0.2852762183327829,-1,1,-1,1,-1,1,-1
2010,0,0.8306188925081434,0.24528301886792453,0.8,0.3679204353701534,0.3333333333333333,0.36459968418049354,0.5300813008130081,0.32723512826996703,0.49909501689723695,1,1,-1,-1,1,1,-1
2011,0,0.749185667752443,0.2830188679245283,0.4,0.0,0.3333333333333333,0.47780176817492315,0.2883720930232558,0.08188103208438237,0.4276559539469714,-1,1,1,-1,-1,1,-1
2012,0,0.6482084690553745,0.3584905660377358,0.6,0.28894080224882346,0.0,0.7002178203557632,0.348936170212766,0.16817182575903583,0.32399606929523345,-1,1,-1,1,-1,-1,1
2013,0,1.0,0.2830188679245283,0.0,0.5652879580362984,0.0,0.4637271315698038,0.07751937984496124,0.38924803881909664,0.520582662531227,1,1,1,-1,-1,1,-1
2014,0,0.8143322475570033,0.3584905660377358,0.4,0.4915228605887857,0.0,0.685688969575301,0.2524822695035461,0.26313178308721485,0.3803067274674557,1,-1,-1,1,-1,-1,1
2015,0,0.7133550488599348,0.18867924528301888,0.6,0.3521287750904477,0.3333333333333333,0.5209007965167576,0.46315789473684205,0.25282276390655023,0.519979242345615,1,1,-1,-1,1,1,-1
2016,0,0.6416938110749185,0.07547169811320754,0.8,0.49399813343460486,0.0,0.797784649514736,0.7166666666666667,0.23039913469374054,0.6545796574987026,1,1,-1,-1,1,-1,1
2017,0,0.6872964169381107,0.03773584905660377,0.2,0.0,0.3333333333333333,0.017413858205139594,0.32,0.25620952382674994,0.7483134405812143,1,1,-1,1,-1,1,-1
2018,0,0.41368078175895767,0.33962264150943394,0.4,0.5017603429316305,0.0,0.37425270645264275,0.2608695652173913,0.4007013546121067,0.25825229575144965,1,1,-1,-1,1,-1,1
2019,0,0.24104234527687296,0.1320754716981132,0.6,0.0,0.3333333333333333,0.11173762875482929,0.5142857142857142,0.20391793246259704,0.3828304544443621,1,1,1,-1,-1,-1,1
2020,0,0.6091205211726385,0.1509433962264151,0.4,0.3865113886420233,0.0,0.7070299736628756,0.37037037037037035,0.2097179536876042,0.5243037536758346,-1,1,-1,1,-1,-1,1
2021,0,0.6938110749185668,0.20754716981132076,0.2,0.5044236362784249,0.0,0.36664923884109124,0.21538461538461542,0.4065058249464788,0.48870969888094956,1,-1,-1,1,-1,-1,1
2022,0,0.8013029315960912,0.16981132075471697,0.6,0.0,0.3333333333333333,0.07878020600772699,0.4792792792792793,0.22070556006738723,0.582392459922299,1,-1,-1,1,-1,-1,1
2023,0,0.5244299674267101,0.3584905660377358,0.8,0.40065947536491325,0.0,0.23645949760781318,0.44539007092198574,0.42053340865452066,0.28203910830416584,1,1,1,-1,-1,1,-1
2024,0,0.6188925081433225,0.16981132075471697,0.6,0.596341236829148,0.3333333333333333,0.5226595081539624,0.4792792792792793,0.37711806079291016,0.5038499838707415,1,1,1,-1,-1,1,-1
2025,0,0.5928338762214984,0.1509433962264151,0.0,0.39164686213133093,0.3333333333333333,0.8236104742094863,0.11851851851851851,0.18145853414903892,0.5170962347921351,1,-1,-1,1,-1,-1,1
2026,0,0.6710097719869706,0.33962264150943394,0.4,0.3881742321194367,0.3333333333333333,0.21974726435712277,0.2608695652173913,0.4232003668391016,0.34737483360032495,1,-1,1,-1,-1,1,-1
2027,0,0.2964169381107492,0.16981132075471697,0.2,0.0,0.3333333333333333,0.6789846318122712,0.23423423423423426,0.042867599946884015,0.3649981065653095,-1,-1,-1,1,-1,-1,1
2028,0,0.4169381107491857,0.22641509433962265,0.2,0.0,0.3333333333333333,0.558433317733821,0.20666666666666667,0.06471926157028884,0.3565127140633108,-1,-1,-1,1,-1,1,-1
2029,0,0.7231270358306189,0.22641509433962265,0.2,0.5325179910084806,0.0,0.6029312409898692,0.20666666666666667,0.3115091920673636,0.47846393357550593,1,1,-1,-1,1,-1,1
2030,1,0.3941368078175896,0.4339622641509434,0.4,0.32399611841945103,0.6666666666666666,0.888762136310863,0.22222222222222224,0.13985736729235224,0.18877255105467197,-1,1,-1,-1,1,1,-1
2031,1,0.758957654723127,0.32075471698113206,0.6,0.0,0.3333333333333333,0.2913108910648693,0.37037037037037035,0.13252344268667024,0.39485671452459203,1,-1,1,-1,-1,-1,1
2032,0,0.6547231270358306,0.49056603773584906,0.2,0.4930259936954847,0.3333333333333333,0.5261011309803495,0.11851851851851851,0.3228196986127943,0.2336004920332891,-1,1,-1,-1,1,-1,1
2033,0,0.28013029315960913,0.2641509433962264,0.4,0.46419454467754884,0.0,0.12213264795917886,0.29841269841269835,0.5553891680697898,0.26915758519287314,-1,1,-1,1,-1,-1,1
2034,1,0.6970684039087948,0.3018867924528302,0.6,0.41874267019404016,0.6666666666666666,0.5390701874483874,0.38181818181818183,0.2799577450197974,0.3902439024390244,1,-1,-1,1,-1,-1,1
2035,0,0.8827361563517915,0.24528301886792453,0.6,0.4612440264237398,0.3333333333333333,0.009299326082227949,0.4195121951219512,0.6738239842218675,0.5193463870289975,-1,-1,-1,-1,1,1,-1
2036,0,1.0,0.3018867924528302,0.4,0.543714052775951,0.0,0.2891910679765236,0.2787878787878788,0.4785657987277045,0.49992923526914185,-1,1,-1,1,-1,1,-1
2037,0,0.6449511400651465,0.16981132075471697,0.6,0.36319827392263493,0.0,0.8865063667668236,0.4792792792792793,0.15570817855675767,0.5150703375923926,1,-1,-1,1,-1,1,-1
2038,0,0.5993485342019544,0.37735849056603776,0.6,0.0,0.3333333333333333,0.38471187355167014,0.33888888888888896,0.10493625957998767,0.29294239750908146,1,1,-1,1,-1,1,-1
2039,0,0.4201954397394137,0.07547169811320754,0.2,0.46267515505347323,0.0,0.44865849685357523,0.29166666666666663,0.340938176017875,0.5443046185781006,1,-1,-1,1,-1,1,-1
2040,0,0.6091205211726385,0.018867924528301886,0.6,0.5356661250735212,0.0,0.14010323926858687,0.6482758620689656,0.5928725772605432,0.7445555893563337,-1,-1,-1,1,-1,-1,1
2041,1,0.6514657980456026,0.20754716981132076,0.8,0.33044948001744917,0.0,0.4590728192776077,0.5641025641025641,0.2647247540589527,0.47141165356007086,1,-1,-1,1,-1,-1,1
2042,0,0.3485342019543974,0.1320754716981132,0.6,0.0,0.3333333333333333,0.735515876191974,0.5142857142857142,0.03390509897825353,0.4317592112091334,-1,1,-1,1,-1,-1,1
2043,0,0.6514657980456026,0.20754716981132076,0.2,0.49669298821513513,0.3333333333333333,0.8183579975122389,0.21538461538461542,0.22584411443793298,0.47141165356007086,-1,1,-1,1,-1,1,-1
2044,0,0.5830618892508144,0.20754716981132076,0.4,0.33721790085221426,0.3333333333333333,0.30026817351052126,0.3316239316239316,0.341414354620792,0.4434686572724974,-1,1,-1,1,-1,-1,1
2045,0,0.7785016286644951,0.09433962264150944,0.6,0.45083295619534686,0.0,0.6459100950189219,0.5535353535353535,0.25761200510653187,0.689028321617839,1,-1,-1,-1,1,-1,1
2046,0,0.6644951140065146,0.2641509433962264,0.8,0.5921931286952352,0.0,0.17585480306478626,0.5142857142857142,0.6011061301644095,0.4149553957545654,1,-1,-1,1,-1,-1,1
2047,0,0.46254071661237783,0.16981132075471697,0.6,0.4658932317932755,0.0,0.535679765235184,0.4792792792792793,0.30510843962485806,0.436527861540835,1,-1,-1,-1,1,1,-1
2048,0,0.38762214983713356,0.16981132075471697,0.6,0.29287210395099184,0.0,0.8834896501785784,0.4792792792792793,0.1287011614476728,0.4042693445910882,1,1,-1,-1,1,1,-1
2049,1,0.8762214983713354,0.41509433962264153,0.4,0.5478558962031673,0.0,0.920921418005102,0.22933333333333336,0.21937634837109324,0.3539180072651791,1,-1,-1,-1,1,-1,1
2050,0,0.6351791530944625,0.20754716981132076,0.8,0.496509646419161,0.3333333333333333,0.0033593487376165554,0.5641025641025641,0.7130971384408236,0.46475855920588655,-1,-1,-1,-1,1,1,-1
2051,1,0.6254071661237784,0.18867924528301888,0.8,0.5206403450124648,0.0,0.23577093763741772,0.5824561403508771,0.5016561467779417,0.48310709310900507,1,-1,-1,-1,1,1,-1
2052,0,0.8469055374592834,0.3018867924528302,0.4,0.0,0.3333333333333333,0.12457862483862976,0.2787878787878788,0.19775076405411174,0.4444968627635987,1,1,-1,1,-1,1,-1
2053,0,0.9087947882736156,0.7169811320754716,0.8,0.0,0.3333333333333333,0.7399925753225758,0.2787878787878788,0.033225916532222476,0.1818810838011668,-1,1,-1,1,-1,-1,1
2054,1,0.029315960912052116,0.16981132075471697,0.0,0.5092109823956191,0.0,0.4076703462055992,0.11171171171171174,0.38699357232338366,0.24998948091838588,1,-1,-1,-1,1,1,-1
2055,0,0.39087947882736157,0.2641509433962264,0.8,0.3819444174603879,0.3333333333333333,0.5246765769082646,0.5142857142857142,0.26668659143297585,0.311167123829293,-1,1,-1,-1,1,1,-1
2056,0,0.7980456026058632,0.18867924528301888,0.6,0.31695387439199635,0.0,0.7882579220884389,0.46315789473684205,0.15892070130350391,0.5554857564253135,-1,1,-1,-1,1,-1,1
2057,0,0.6710097719869706,0.39622641509433965,0.6,0.45169304491469575,0.0,0.6208559283012509,0.3292517006802721,0.2664870462572754,0.302341590502314,1,-1,-1,1,-1,-1,1
2058,0,0.993485342019544,0.6415094339622641,0.6,0.493270713757066,0.0,0.26575331050217565,0.23225806451612904,0.46212747228735307,0.24042050990173594,-1,1,-1,1,-1,1,-1
2059,0,0.7231270358306189,0.39622641509433965,0.2,0.5575451770600397,0.0,0.47858649113605584,0.14421768707482993,0.37780262432318773,0.31928661449011364,1,1,1,-1,-1,1,-1
2060,0,0.6351791530944625,0.39622641509433965,0.2,0.0,0.3333333333333333,0.7430549605037295,0.14421768707482993,0.03276377327039886,0.29069188651070177,1,1,-1,1,-1,-1,1
2061,0,0.762214983713355,0.20754716981132076,0.8,0.48760210579789093,0.3333333333333333,0.9399611016582878,0.5641025641025641,0.19179190192798282,0.5166526951685227,1,-1,-1,1,-1,-1,1
2062,0,0.18892508143322476,0.16981132075471697,0.6,0.5781494801839795,0.0,0.8794937660016631,0.4792792792792793,0.241979128452332,0.31871414746349874,1,1,-1,1,-1,1,-1
2063,0,0.4169381107491857,0.6037735849056604,0.6,0.4733261080382769,0.0,0.10179023238251643,0.24444444444444444,0.5818207105276532,0.10828576370870088,1,1,-1,1,-1,1,-1
2064,0,0.5374592833876222,0.11320754716981132,0.2,0.6157240014473851,0.0,0.781990496224573,0.2666666666666667,0.28605641350071465,0.5444000122103848,1,-1,-1,1,-1,1,-1
2065,0,0.6319218241042345,0.16981132075471697,0.4,0.49108417251987196,0.3333333333333333,0.5607821900020623,0.3567567567567568,0.30773882294079713,0.5094601607315671,1,1,-1,-1,1,1,-1
2066,1,0.6449511400651465,0.3018867924528302,0.4,0.0,0.0,0.5658542286762983,0.2787878787878788,0.06325167790842998,0.3713733075435203,1,-1,-1,1,-1,-1,1
2067,0,0.5276872964169381,0.20754716981132076,0.6,0.0,0.3333333333333333,0.9278400921281472,0.44786324786324777,0.008141881450554653,0.42084813646827135,1,-1,-1,1,-1,-1,1
2068,0,0.6351791530944625,0.3584905660377358,0.4,0.0,0.3333333333333333,0.8182952620482694,0.2524822695035461,0.02200386051948426,0.3195795470856474,-1,-1,1,-1,-1,1,-1
2069,0,0.3485342019543974,0.05660377358490566,0.8,0.0,0.3333333333333333,0.3720043521698232,0.7440860215053763,0.10840088267246108,0.5375562883974756,1,-1,-1,1,-1,1,-1
2070,0,0.28664495114006516,0.2641509433962264,0.6,0.0,0.3333333333333333,0.030963423694372615,0.4063492063492063,0.2478408873115405,0.27162873452442726,1,1,1,-1,-1,1,-1
2071,0,0.48534201954397393,0.2641509433962264,0.8,0.47540424605959863,0.3333333333333333,0.09680505819685326,0.5142857142857142,0.5883834716024874,0.34699878913682747,-1,1,-1,1,-1,-1,1
2072,0,0.9283387622149837,0.2830188679245283,0.6,0.0,0.0,0.42582219945593175,0.3937984496124031,0.09427474619975312,0.4940321743642968,1,1,1,-1,-1,-1,1
2073,0,0.3811074918566775,0.3018867924528302,0.6,0.38147004435333043,0.3333333333333333,0.24528259913615738,0.38181818181818183,0.4020093863972656,0.27584092088503087,1,-1,-1,-1,1,1,-1
2074,0,0.42996742671009774,0.16981132075471697,0.2,0.3569512511451924,0.3333333333333333,0.022151974719373548,0.23423423423423426,0.5665648562155471,0.4225024193887712,1,1,-1,-1,1,1,-1
2075,0,0.4527687296416938,0.2830188679245283,0.8,0.33766689793214716,0.0,0.9553501227402288,0.49922480620155035,0.1319056022295169,0.31783348016557844,-1,-1,-1,1,-1,1,-1
2076,0,0.30293159609120524,0.20754716981132076,0.6,0.37164262274879944,0.0,0.9990656770863249,0.44786324786324777,0.13618312941426883,0.3290354343805304,-1,1,-1,-1,1,-1,1
2077,0,0.8143322475570033,0.2830188679245283,0.6,0.5076075346816938,0.0,0.2828540799002636,0.3937984496124031,0.4598351750087662,0.4517927613714534,-1,1,-1,1,-1,-1,1
2078,0,0.4364820846905538,0.2641509433962264,0.8,0.7124639194526835,0.0,0.9996833801161772,0.5142857142857142,0.2608168007638707,0.32846516915017177,1,-1,-1,1,-1,1,-1
2079,0,0.34527687296416937,0.11320754716981132,0.4,0.0,0.3333333333333333,0.9274747433848809,0.39999999999999997,0.00818496743502343,0.45434842333404557,1,-1,-1,1,-1,-1,1
2080,0,0.8990228013029316,0.5660377358490566,0.6,0.3528985410132505,0.3333333333333333,0.6585956060222281,0.25747126436781614,0.2084442628674641,0.2578243830860906,1,1,-1,1,-1,1,-1
2081,0,0.5928338762214984,0.1509433962264151,0.4,0.4223126807100244,0.0,0.07730409821478176,0.37037037037037035,0.5650804045148092,0.5170962347921351,1,-1,-1,-1,1,-1,1
2082,0,0.5146579804560261,0.32075471698113206,0.6,0.0,0.3333333333333333,0.8925487453378017,0.37037037037037035,0.012396439112167866,0.30836648792019833,1,-1,-1,1,-1,1,-1
2083,0,0.6710097719869706,0.2830188679245283,1.0,0.5430813173996202,0.0,0.4459822937686383,0.6046511627906977,0.386123863146522,0.39869178503759306,-1,-1,1,-1,-1,1,-1
2084,1,0.6644951140065146,0.33962264150943394,0.4,0.4618928597172778,0.0,0.586744078855065,0.2608695652173913,0.28352096288970174,0.34511856681934067,1,1,-1,-1,1,-1,1
2085,1,0.5895765472312704,0.3018867924528302,0.2,0.37435635094950354,0.0,0.6199119537777344,0.17575757575757575,0.23021641961423003,0.3513233004670472,1,-1,-1,-1,1,1,-1
2086,0,0.6091205211726385,0.2641509433962264,0.6,0.0,0.0,0.9432285246972927,0.4063492063492063,0.006344751301280198,0.39395062643635553,1,1,-1,1,-1,-1,1
2087,0,0.4169381107491857,0.33962264150943394,0.2,0.0,0.3333333333333333,0.9832652855605325,0.16231884057971013,0.0018251637540173708,0.2593804291419417,1,1,-1,1,-1,-1,1
2088,1,0.9283387622149837,0.5094339622641509,0.4,0.0,0.6666666666666666,0.47122796254987065,0.19636363636363635,0.08338647333627655,0.3015521064301552,1,1,-1,1,-1,-1,1
2089,0,0.6026058631921825,0.20754716981132076,0.4,0.49754268862337986,0.0,0.9794208845771042,0.3316239316239316,0.18659251179740416,0.45145237049751835,1,-1,1,-1,-1,-1,1
2090,0,0.44299674267100975,0.22641509433962265,0.4,0.6073790949275145,0.0,0.6406216013386078,0.32,0.3322873870638759,0.3668915412558381,1,-1,1,-1,-1,1,-1
2091,0,0.46579804560260585,0.11320754716981132,1.0,0.290299371300998,0.3333333333333333,0.48394901972600735,0.7999999999999999,0.2339482979283747,0.5108214536463263,1,-1,-1,-1,1,-1,1
2092,0,0.7166123778501629,0.32075471698113206,0.8,0.7668074745405096,0.3333333333333333,0.004059325856239006,0.4711111111111111,0.955738029894168,0.37986507524649715,1,-1,-1,-1,1,-1,1
2093,0,0.6872964169381107,0.33962264150943394,0.4,0.6071849683200128,0.0,0.046155410692477125,0.2608695652173913,0.7541059845212198,0.35301550055278536,1,-1,-1,1,-1,-1,1
2094,0,0.38762214983713356,0.22641509433962265,1.0,0.23678386769827622,0.0,0.3838464066350346,0.6599999999999999,0.24215015873600787,0.34483653347171767,1,-1,1,-1,-1,1,-1
2095,0,0.5276872964169381,0.6415094339622641,0.2,0.0,0.3333333333333333,0.9004415258394783,0.08602150537634408,0.01142839651002602,0.12072919631049432,-1,1,1,-1,-1,1,-1
2096,0,0.745928338762215,0.22641509433962265,0.0,0.0,0.3333333333333333,0.3064263713995965,0.09333333333333335,0.12770350883111634,0.4875454073689673,-1,1,-1,1,-1,-1,1
2097,0,0.8208469055374593,0.20754716981132076,0.2,0.47076598410176035,0.3333333333333333,0.7833179456854481,0.21538461538461542,0.22471181679563665,0.5406038348435858,-1,1,1,-1,-1,-1,1
2098,0,0.7100977198697068,0.16981132075471697,0.8,0.44217925514540585,0.3333333333333333,0.817444154843837,0.6018018018018019,0.20370616649869458,0.5431212218965203,1,-1,-1,-1,1,-1,1
2099,1,0.5732899022801303,0.3018867924528302,0.8,0.6150292534047689,0.0,0.6266727887691044,0.4848484848484848,0.3413813806456813,0.3454262395622022,1,1,-1,-1,1,1,-1
2100,0,0.7231270358306189,0.2641509433962264,0.4,0.4916173069897395,0.0,0.7091489728333079,0.29841269841269835,0.25565574029858523,0.4371957397385524,1,-1,-1,1,-1,1,-1
2101,0,0.8306188925081434,0.16981132075471697,0.4,0.5093154999073378,0.3333333333333333,0.14435241935256068,0.3567567567567568,0.5691802487081551,0.5950153578591566,1,1,-1,-1,1,1,-1
2102,0,0.5407166123778502,0.16981132075471697,0.2,0.6649467535615848,0.3333333333333333,0.6758646900797459,0.23423423423423426,0.34502912688615633,0.47018892270578827,1,1,1,-1,-1,1,-1
2103,0,1.0,0.3018867924528302,0.2,0.30655557147725043,0.0,0.8709424396821466,0.17575757575757575,0.1366371886731334,0.49992923526914185,1,-1,-1,1,-1,1,-1
2104,0,0.739413680781759,0.03773584905660377,0.2,0.49103913007172617,0.0,0.9035897161861737,0.32,0.20170645820954525,0.7759903130946203,1,1,1,-1,-1,1,-1
2105,0,0.495114006514658,0.7358490566037735,0.6,0.49812332384402086,0.3333333333333333,0.035667877276720654,0.20497512437810944,0.6739522705045766,0.07500638994957749,1,1,-1,-1,1,-1,1
2106,0,0.8534201954397395,0.2641509433962264,0.2,0.0,0.0,0.6341912751330276,0.19047619047619047,0.0505179338410152,0.48661872636963455,1,1,-1,1,-1,1,-1
2107,0,0.8241042345276873,0.2641509433962264,0.0,0.6081441028452316,0.3333333333333333,0.1594214071764663,0.08253968253968254,0.6281765768837838,0.475498554377641,-1,-1,-1,1,-1,-1,1
2108,0,0.6123778501628665,0.2641509433962264,0.6,0.38201007793057234,0.0,0.6110915594082481,0.4063492063492063,0.23667934218371728,0.3951862011021326,1,-1,-1,1,-1,-1,1
2109,0,0.6612377850162866,0.1509433962264151,0.2,0.5904542364365333,0.0,0.26007392662328305,0.24444444444444444,0.529672242661902,0.547367814103673,1,1,-1,1,-1,-1,1
2110,0,0.5407166123778502,0.33962264150943394,0.8,0.0,0.0,0.5140241422072903,0.45797101449275357,0.07388394010532136,0.3022494979806412,-1,-1,1,-1,-1,-1,1
2111,1,0.4234527687296417,0.33962264150943394,0.4,0.0,1.0,0.09256552972272104,0.2608695652173913,0.2135087618187285,0.26163669592292593,-1,-1,-1,1,-1,1,-1
2112,1,0.4527687296416938,0.3584905660377358,0.2,0.6061670724319838,0.0,0.2235609449726412,0.15602836879432622,0.5691956865452618,0.25774823615144254,-1,1,-1,-1,1,-1,1
2113,0,0.6351791530944625,0.2641509433962264,0.2,0.34756093160787976,0.0,0.38931380820509254,0.19047619047619047,0.30373666139085365,0.403835223762572,1,1,1,-1,-1,1,-1
2114,0,0.7263843648208469,0.2830188679245283,1.0,0.0,0.3333333333333333,0.6313222752563799,0.6046511627906977,0.05102578537160135,0.4192080713484027,1,1,-1,1,-1,-1,1
2115,0,0.3583061889250814,0.11320754716981132,0.2,0.0,0.3333333333333333,0.18881008833341656,0.2666666666666667,0.16964811527153062,0.460453615800238,1,1,-1,1,-1,-1,1
2116,0,0.8241042345276873,0.22641509433962265,0.8,0.0,0.3333333333333333,0.21534118676194616,0.5466666666666666,0.15922079807350742,0.5186818889465491,1,1,-1,1,-1,1,-1
2117,0,0.6254071661237784,0.660377358490566,0.8,0.0,0.6666666666666666,0.36157049112098993,0.29841269841269835,0.11130899006113344,0.13736295417665417,1,1,-1,1,-1,1,-1
2118,0,0.6612377850162866,0.16981132075471697,0.8,0.4775872980930629,0.3333333333333333,0.5056869168426713,0.6018018018018019,0.3235058242268102,0.5220830586684245,1,1,1,-1,-1,-1,1
2119,0,0.6416938110749185,0.4339622641509434,0.8,0.0,0.0,0.012743891472590857,0.39999999999999997,0.25917002528647,0.2661049889597769,-1,1,1,-1,-1,1,-1
2120,0,0.5309446254071661,0.18867924528301888,0.6,0.0,0.3333333333333333,0.21496995289072773,0.46315789473684205,0.15936242247685617,0.4435036735585721,1,1,1,-1,-1,-1,1
2121,1,0.40716612377850164,0.39622641509433965,0.4,0.4644441813443854,0.0,0.7285325833640146,0.236734693877551,0.23776806674613485,0.21655740656407868,-1,-1,1,-1,-1,1,-1
2122,1,0.247557003257329,0.49056603773584906,0.4,0.0,0.0,0.5420397053104571,0.2024691358024691,0.06802464858884795,0.1134751773049645,1,-1,-1,1,-1,1,-1
2123,0,0.6058631921824105,0.1509433962264151,0.2,0.0,0.3333333333333333,0.2083210530330066,0.24444444444444444,0.16191906640527007,0.5228622498990948,1,1,-1,1,-1,1,-1
2124,0,0.739413680781759,0.7169811320754716,0.6,0.7299194541109046,0.3333333333333333,0.9884789204132962,0.21010101010101012,0.2702217874245033,0.140994794860908,1,1,-1,1,-1,1,-1
2125,0,0.6123778501628665,0.660377358490566,0.6,0.47742679472150096,0.3333333333333333,0.5376650542985447,0.22645502645502644,0.31014114724665987,0.13406808840124873,1,1,1,-1,-1,1,-1
2126,1,0.758957654723127,0.1320754716981132,0.0,0.0,0.3333333333333333,0.15578227945600714,0.12571428571428572,0.18355708166915163,0.6185781006746237,1,1,1,-1,-1,-1,1
2127,0,0.30618892508143325,0.16981132075471697,0.4,0.0,0.3333333333333333,0.10817771485660531,0.3567567567567568,0.20566336951631925,0.36920573921092864,1,1,1,-1,-1,1,-1
2128,0,0.5635179153094463,0.22641509433962265,0.2,0.6000884037344947,0.3333333333333333,0.32358610977976443,0.20666666666666667,0.49046845012113405,0.4148936170212766,-1,-1,-1,-1,1,-1,1
2129,0,0.3257328990228013,0.16981132075471697,0.6,0.0,0.3333333333333333,0.8423337733839674,0.4792792792792793,0.01879080121473268,0.3776210045021669,1,-1,1,-1,-1,1,-1
2130,0,0.511400651465798,0.2830188679245283,0.6,0.4430878755166302,0.0,0.04815376473989147,0.3937984496124031,0.61265505876772,0.33955660684761224,-1,-1,-1,1,-1,1,-1
2131,1,0.3289902280130293,0.2641509433962264,0.4,0.44731457003454395,0.0,0.08353562479814013,0.29841269841269835,0.579141634756709,0.28769120517952895,1,-1,-1,1,-1,1,-1
2132,0,0.7785016286644951,0.5471698113207547,0.2,0.40486269705773686,0.0,0.36081919568662507,0.10526315789473684,0.35093213180644606,0.23547191798905673,1,1,-1,1,-1,1,-1
2133,1,0.3583061889250814,0.6037735849056604,0.4,0.383160008459733,0.6666666666666666,0.5436588217126382,0.1688888888888889,0.2603348741912294,0.09271752291991008,1,-1,1,-1,-1,1,-1
2134,0,0.50814332247557,0.7169811320754716,1.0,0.0,0.3333333333333333,0.6499251647129612,0.34747474747474755,0.04777186848222711,0.08516928496170839,1,1,1,-1,-1,-1,1
2135,0,0.48859934853420195,0.2641509433962264,0.2,0.0,0.3333333333333333,0.47931036187416387,0.19047619047619047,0.08153796972074069,0.34823436380260453,-1,1,-1,1,-1,1,-1
2136,1,0.5732899022801303,0.6037735849056604,0.6,0.0,0.0,0.14041938834217357,0.24444444444444444,0.19040982215922292,0.1498010724788099,1,-1,-1,1,-1,-1,1
2137,0,0.7166123778501629,0.20754716981132076,0.8,0.0,0.3333333333333333,0.07618356985270236,0.5641025641025641,0.2220906488771918,0.4980240309768073,-1,1,-1,1,-1,-1,1
2138,0,0.7882736156351792,0.18867924528301888,0.4,0.38305128804352173,0.0,0.3990440433559732,0.343859649122807,0.31959421993996384,0.5513888509545789,1,1,-1,-1,1,1,-1
2139,0,0.5179153094462541,0.3018867924528302,0.6,0.0,0.3333333333333333,0.487070373889241,0.38181818181818183,0.0797873511482119,0.3253762324857291,1,1,-1,1,-1,1,-1
2140,0,0.5146579804560261,0.2641509433962264,0.2,0.5199761275024828,0.0,0.10978835667453542,0.19047619047619047,0.6104528869085124,0.358118961128821,1,-1,1,-1,-1,1,-1
2141,0,0.5146579804560261,0.3584905660377358,0.6,0.4936649937785118,0.0,0.5652539456251843,0.348936170212766,0.3072542802173549,0.27872671664697635,-1,1,-1,1,-1,1,-1
2142,1,0.20521172638436483,0.1509433962264151,0.6,0.0,0.0,0.9919168944603527,0.4962962962962963,0.0008770101552904513,0.3455572853600877,-1,-1,-1,1,-1,1,-1
