,Exited,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,HasCrCard,IsActiveMember,Geography_France,Geography_Spain,Geography_Germany,Gender_Female,Gender_Male
1413,1,0.6970684039087948,0.5283018867924528,0.6,0.5433499860868001,0.3333333333333333,0.3627231522816877,1,1,1,-1,-1,-1,1
1414,0,0.6710097719869706,0.16981132075471697,0.4,0.36085091211354,0.0,0.3153865964092245,-1,1,-1,-1,1,-1,1
1415,1,0.6514657980456026,0.2641509433962264,0.6,0.27128860338038807,0.0,0.6938933087507617,-1,-1,1,-1,-1,1,-1
1416,0,0.9739413680781759,0.1509433962264151,0.8,0.0,0.3333333333333333,0.20929339387325221,1,1,1,-1,-1,1,-1
1417,1,0.5146579804560261,0.5094339622641509,1.0,0.5151701458653689,0.3333333333333333,0.7124703036443539,1,-1,1,-1,-1,1,-1
1418,0,0.8143322475570033,0.22641509433962265,0.6,0.0,0.3333333333333333,0.501817562916726,-1,-1,-1,1,-1,1,-1
1419,0,0.8469055374592834,0.18867924528301888,0.8,0.0,0.3333333333333333,0.05296956494309319,1,-1,-1,1,-1,-1,1
1420,1,0.5635179153094463,0.4339622641509434,0.6,0.4302917759388793,0.0,0.03487220797759695,1,1,-1,-1,1,1,-1
1421,0,0.5765472312703583,0.22641509433962265,0.2,0.4105854669748057,0.3333333333333333,0.695479115328734,1,1,1,-1,-1,1,-1
1422,1,0.6482084690553745,0.39622641509433965,0.6,0.4260771350338497,0.0,0.010339110488804646,1,1,-1,-1,1,-1,1
1423,0,0.2964169381107492,0.20754716981132076,0.2,0.7896188576235968,0.0,0.3482971735378282,1,-1,1,-1,-1,-1,1
1424,0,0.5863192182410424,0.2641509433962264,0.8,0.0,0.3333333333333333,0.48220243145238373,1,1,-1,1,-1,-1,1
1425,0,0.3289902280130293,0.6415094339622641,0.6,0.36713552313116066,0.0,0.7127518481655822,1,1,1,-1,-1,-1,1
1426,1,0.5635179153094463,0.3584905660377358,0.4,0.5332599226015312,0.0,0.17299439547494874,1,1,1,-1,-1,1,-1
1427,0,0.46579804560260585,0.16981132075471697,0.4,0.6336389214966432,0.0,0.06264271435283841,1,-1,1,-1,-1,1,-1
1428,0,0.5537459283387622,0.4528301886792453,0.2,0.3033175904161724,0.3333333333333333,0.8862184663074071,-1,1,-1,-1,1,-1,1
1429,0,0.758957654723127,0.3018867924528302,0.4,0.6677823659925711,0.0,0.6412374211275154,1,-1,1,-1,-1,1,-1
1430,0,0.7719869706840391,0.09433962264150944,0.8,0.3257612590062098,0.3333333333333333,0.682493698204989,1,-1,-1,-1,1,1,-1
1431,0,0.758957654723127,0.3584905660377358,0.6,0.0,0.3333333333333333,0.045949195809035656,-1,1,1,-1,-1,-1,1
1432,0,0.3973941368078176,0.37735849056603776,0.6,0.0,0.0,0.5452819400018267,1,1,1,-1,-1,1,-1
1433,0,0.4527687296416938,0.20754716981132076,0.4,0.0,0.3333333333333333,0.9505930561139889,-1,1,-1,1,-1,-1,1
1434,0,0.7328990228013029,0.22641509433962265,0.4,0.5756475625096796,0.0,0.670669416826193,1,-1,1,-1,-1,-1,1
1435,1,0.8794788273615635,0.39622641509433965,1.0,0.5924166756341845,0.0,0.08054962857780468,-1,1,1,-1,-1,1,-1
1436,0,0.5732899022801303,0.3018867924528302,0.2,0.0,0.3333333333333333,0.5125681615519414,-1,1,1,-1,-1,-1,1
1437,0,0.758957654723127,0.4528301886792453,0.6,0.0,0.3333333333333333,0.611994691143777,-1,1,-1,1,-1,1,-1
1438,1,0.5960912052117264,0.49056603773584906,0.6,0.47127112564170626,0.0,0.862958910507449,1,-1,-1,1,-1,1,-1
1439,1,0.5895765472312704,0.16981132075471697,0.6,0.6423791389390615,0.3333333333333333,0.06294779938587515,1,-1,1,-1,-1,-1,1
1440,0,1.0,0.2830188679245283,0.6,0.5309491974315971,0.0,0.1038014160088663,-1,1,-1,1,-1,-1,1
1441,0,0.504885993485342,0.20754716981132076,0.8,0.0,0.3333333333333333,0.5646397736721035,1,1,1,-1,-1,1,-1
1442,1,0.9381107491856677,0.2830188679245283,0.8,0.5305059099577671,0.0,0.13518739189019957,1,-1,1,-1,-1,1,-1
1443,0,0.6416938110749185,0.3584905660377358,0.2,0.4239843264968466,0.0,0.791340787514866,-1,1,1,-1,-1,-1,1
1444,0,0.5993485342019544,0.3018867924528302,0.4,0.46193147885855773,0.0,0.7177330204642379,1,-1,-1,-1,1,1,-1
1445,1,0.7980456026058632,0.1509433962264151,0.6,0.5462737802120438,0.6666666666666666,0.5148698350940067,1,-1,-1,-1,1,1,-1
1446,0,0.5993485342019544,0.018867924528301886,0.8,0.0,0.3333333333333333,0.5673445784788875,1,1,-1,1,-1,-1,1
1447,0,0.5537459283387622,0.2641509433962264,0.8,0.4261607173231907,0.3333333333333333,0.42133278844895344,-1,1,-1,-1,1,-1,1
1448,0,0.4364820846905538,0.1320754716981132,0.6,0.0,0.3333333333333333,0.36986357802596803,1,-1,1,-1,-1,-1,1
1449,0,0.2964169381107492,0.3584905660377358,0.6,0.4352393875273814,0.3333333333333333,0.8299735922538534,-1,1,-1,-1,1,-1,1
1450,0,0.7133550488599348,0.32075471698113206,0.8,0.0,0.3333333333333333,0.14352755981879464,1,1,-1,1,-1,-1,1
1451,0,1.0,0.2641509433962264,0.4,0.35130238890712345,0.0,0.5482900643032622,1,-1,-1,1,-1,-1,1
1452,0,1.0,0.20754716981132076,0.2,0.28728676108081896,0.0,0.5788370563437444,1,1,1,-1,-1,-1,1
1453,0,0.9055374592833876,0.3018867924528302,0.6,0.6597368172926841,0.0,0.0615884525314996,1,-1,1,-1,-1,1,-1
1454,0,0.8175895765472313,0.20754716981132076,0.8,0.6398668329536578,0.3333333333333333,0.4676924130813683,-1,-1,1,-1,-1,1,-1
1455,0,0.758957654723127,0.20754716981132076,0.8,0.21243667987356707,0.3333333333333333,0.21424243337328944,1,1,-1,1,-1,1,-1
1456,0,0.3355048859934853,0.3584905660377358,0.8,0.0,0.3333333333333333,0.18092472309295962,1,1,1,-1,-1,1,-1
1457,0,0.8273615635179153,0.3584905660377358,0.2,0.0,0.3333333333333333,0.05728454075757134,1,1,1,-1,-1,1,-1
1458,1,0.755700325732899,0.2641509433962264,0.4,0.48900135579354925,0.3333333333333333,0.5348808002644071,-1,-1,1,-1,-1,-1,1
1459,1,0.7166123778501629,0.5471698113207547,0.2,0.0,0.0,0.8983933836095892,1,-1,1,-1,-1,1,-1
1460,0,0.34527687296416937,0.20754716981132076,0.4,0.0,0.3333333333333333,0.019415743329325146,1,1,1,-1,-1,1,-1
1461,0,0.46579804560260585,0.24528301886792453,0.8,0.0,0.3333333333333333,0.02780275687641894,-1,1,1,-1,-1,-1,1
1462,0,0.6644951140065146,0.22641509433962265,0.8,0.24381231351098193,0.0,0.4147373255530373,-1,-1,-1,1,-1,-1,1
1463,0,0.504885993485342,0.22641509433962265,0.8,0.0,0.3333333333333333,0.7642327111419127,1,1,1,-1,-1,1,-1
1464,1,0.7850162866449512,0.1320754716981132,0.2,0.7647109388995226,0.0,0.5422838204179102,1,-1,1,-1,-1,1,-1
1465,0,0.3973941368078176,0.2641509433962264,0.2,0.520619092589748,0.3333333333333333,0.6425031944474525,1,1,-1,-1,1,1,-1
1466,0,0.5928338762214984,0.2641509433962264,0.2,0.0,0.3333333333333333,0.8937910958484895,-1,-1,1,-1,-1,1,-1
1467,1,0.7752442996742671,0.2830188679245283,0.6,0.5183445282584663,0.3333333333333333,0.2767504959985839,-1,-1,-1,1,-1,1,-1
1468,0,0.41042345276872966,0.20754716981132076,0.2,0.22353575763737132,0.3333333333333333,0.8940181440848816,-1,-1,-1,1,-1,-1,1
1469,1,0.6221498371335505,0.32075471698113206,0.8,0.30036675496202436,0.0,0.13799589265149972,1,-1,-1,1,-1,1,-1
1470,0,0.7850162866449512,0.2830188679245283,0.6,0.0,0.3333333333333333,0.2212896386908087,1,-1,1,-1,-1,-1,1
1471,0,0.34201954397394135,0.09433962264150944,0.6,0.0,0.3333333333333333,0.789410818654255,1,1,1,-1,-1,-1,1
1472,0,0.7166123778501629,0.03773584905660377,0.8,0.5339791743703395,0.3333333333333333,0.2514365597331072,1,-1,-1,-1,1,-1,1
1473,0,0.7687296416938111,0.2830188679245283,0.6,0.3671859579850705,0.3333333333333333,0.5648627023189288,-1,-1,-1,1,-1,1,-1
1474,0,1.0,0.22641509433962265,0.8,0.0,0.3333333333333333,0.126601578720884,-1,-1,1,-1,-1,1,-1
1475,1,0.2931596091205212,0.1509433962264151,0.4,0.3413609337807021,0.0,0.31613742103335324,-1,-1,1,-1,-1,1,-1
1476,1,0.6710097719869706,0.3584905660377358,0.4,0.2960360187329005,0.6666666666666666,0.3245105456784801,1,-1,-1,1,-1,-1,1
1477,0,0.39087947882736157,0.2641509433962264,0.8,0.44035352929388744,0.0,0.6369762353825194,1,1,-1,-1,1,-1,1
1478,1,0.5667752442996743,0.3018867924528302,0.4,0.6001560467067982,0.0,0.17331172157412575,-1,1,1,-1,-1,-1,1
1479,0,0.6188925081433225,0.24528301886792453,0.0,0.33654527753324714,0.0,0.9072762780379267,1,1,-1,1,-1,1,-1
1480,0,0.6905537459283387,0.3584905660377358,0.8,0.0,0.3333333333333333,0.3548466147331589,1,1,-1,1,-1,-1,1
1481,1,0.6938110749185668,0.18867924528301888,0.6,0.6993471303321476,0.6666666666666666,0.5822098231730917,1,-1,1,-1,-1,-1,1
1482,0,0.7003257328990228,0.2641509433962264,0.8,0.537315011736016,0.0,0.006441507948689181,1,-1,1,-1,-1,-1,1
1483,0,0.5439739413680782,0.2830188679245283,0.8,0.3326322148505744,0.3333333333333333,0.19437235816606227,-1,-1,1,-1,-1,1,-1
1484,0,0.5602605863192183,0.3018867924528302,0.8,0.0,0.3333333333333333,0.2124414665173885,1,1,1,-1,-1,-1,1
1485,0,0.758957654723127,0.16981132075471697,0.8,0.6571226106983586,0.3333333333333333,0.04778359019170455,1,1,-1,1,-1,-1,1
1486,0,0.8664495114006515,0.3018867924528302,0.6,0.4250351319200525,0.0,0.8847563651189879,1,-1,-1,-1,1,1,-1
1487,0,0.8925081433224755,0.4339622641509434,0.2,0.3753077140664156,0.0,0.9471062355049301,1,1,1,-1,-1,1,-1
1488,0,1.0,0.16981132075471697,0.6,0.49107814571342995,0.3333333333333333,0.5108921948137428,1,1,-1,-1,1,-1,1
1489,0,0.8501628664495114,0.2641509433962264,0.6,0.4475191642532346,0.0,0.44945298912710846,-1,1,-1,-1,1,-1,1
1490,1,0.5374592833876222,0.3018867924528302,0.0,0.5592165849466078,0.0,0.8031118673369751,1,-1,-1,-1,1,1,-1
1491,0,0.6254071661237784,0.6226415094339622,0.6,0.0,0.3333333333333333,0.07933234871219277,-1,1,-1,1,-1,-1,1
1492,0,0.6221498371335505,0.018867924528301886,0.8,0.0,0.0,0.5512573458167099,1,-1,-1,1,-1,-1,1
1493,0,0.749185667752443,0.018867924528301886,0.0,0.3024662247061476,0.0,0.2280327005957634,-1,-1,-1,-1,1,-1,1
1494,0,0.23778501628664495,0.2641509433962264,0.8,0.385720290996419,0.0,0.5994536011804156,1,1,-1,1,-1,-1,1
1495,1,0.6188925081433225,0.32075471698113206,0.6,0.0,0.6666666666666666,0.9451135311803496,1,1,-1,1,-1,1,-1
1496,0,0.8045602605863192,0.16981132075471697,0.2,0.44171130534521424,0.0,0.2894510729294472,1,1,-1,-1,1,-1,1
1497,1,0.4006514657980456,0.20754716981132076,0.4,0.47190838112286865,0.0,0.06994698205930518,-1,1,-1,-1,1,-1,1
1498,0,0.5798045602605864,0.4339622641509434,0.8,0.46857682596176925,0.3333333333333333,0.41278040280640577,-1,-1,1,-1,-1,1,-1
1499,0,0.49185667752442996,0.2830188679245283,0.8,0.0,0.0,0.24478342258326055,1,-1,1,-1,-1,-1,1
1500,1,0.8827361563517915,0.1509433962264151,0.4,0.4288665155154185,0.0,0.09456200052919077,1,-1,-1,-1,1,1,-1
1501,0,0.7166123778501629,0.18867924528301888,1.0,0.34521610740149716,0.3333333333333333,0.8606705373545551,1,1,1,-1,-1,-1,1
1502,0,0.8078175895765473,0.20754716981132076,0.6,0.0,0.3333333333333333,0.3260724586369668,1,1,1,-1,-1,-1,1
1503,0,0.32247557003257327,0.16981132075471697,0.6,0.547677708912703,0.0,0.8092943119532128,-1,1,1,-1,-1,1,-1
1504,0,0.41368078175895767,0.16981132075471697,0.2,0.5128130301458479,0.3333333333333333,0.6254183148948352,1,-1,-1,-1,1,1,-1
1505,0,0.8110749185667753,0.20754716981132076,0.4,0.0,0.3333333333333333,0.794098087662983,1,1,1,-1,-1,-1,1
1506,0,0.762214983713355,0.1509433962264151,1.0,0.0,0.3333333333333333,0.8122828976298472,1,1,1,-1,-1,-1,1
1507,0,0.9609120521172638,0.3018867924528302,0.4,0.0,0.3333333333333333,0.408093722310473,-1,1,-1,1,-1,-1,1
1508,0,0.5732899022801303,0.3018867924528302,0.8,0.5000867146426893,0.0,0.8727062125293904,1,1,1,-1,-1,-1,1
1509,0,0.6970684039087948,0.3018867924528302,0.0,0.3668957196748348,0.0,0.7184198148962477,1,1,-1,1,-1,1,-1
1510,0,0.2736156351791531,0.2641509433962264,0.6,0.0,0.3333333333333333,0.6323894843592133,1,1,1,-1,-1,-1,1
1511,0,0.5244299674267101,0.33962264150943394,0.4,0.5607124224455082,0.0,0.100622034484025,-1,1,-1,-1,1,1,-1
1512,0,0.8143322475570033,0.3018867924528302,0.6,0.37266051863682836,0.3333333333333333,0.6160949774905627,-1,-1,-1,1,-1,1,-1
1513,1,0.6482084690553745,0.3584905660377358,0.4,0.5244912364286827,0.0,0.8567490411949541,-1,1,-1,-1,1,1,-1
1514,0,0.8241042345276873,0.3018867924528302,0.4,0.0,0.3333333333333333,0.6714117668660706,1,-1,1,-1,-1,-1,1
1515,1,0.46905537459283386,0.16981132075471697,0.8,0.44645138861188927,0.0,0.8888871364285655,1,-1,-1,-1,1,1,-1
1516,0,0.40716612377850164,0.18867924528301888,0.6,0.25541082320862896,0.0,0.5457920628927148,-1,1,1,-1,-1,-1,1
1517,0,0.8078175895765473,0.018867924528301886,0.8,0.0,0.0,0.9482381810152364,1,-1,-1,1,-1,1,-1
1518,0,0.6319218241042345,0.24528301886792453,0.8,0.0,0.0,0.7933527950591293,-1,1,1,-1,-1,1,-1
1519,0,0.5570032573289903,0.3584905660377358,0.6,0.21390135243915567,0.0,0.5751117703500664,1,-1,-1,-1,1,1,-1
1520,0,0.48534201954397393,0.3584905660377358,0.8,0.3375573845150883,0.0,0.3360443371415604,-1,1,-1,1,-1,-1,1
1521,1,0.36482084690553745,0.4528301886792453,0.6,0.5083560481817799,0.3333333333333333,0.39777520976950087,-1,-1,-1,-1,1,-1,1
1522,1,0.3485342019543974,0.6226415094339622,0.6,0.0,0.0,0.6804053016999075,1,-1,-1,1,-1,1,-1
1523,1,0.28338762214983715,0.6792452830188679,0.2,0.37879572829475394,0.0,0.5823534202951228,-1,1,-1,-1,1,1,-1
1524,0,0.4788273615635179,0.20754716981132076,0.6,0.0,0.3333333333333333,0.8895116662068421,1,1,1,-1,-1,-1,1
1525,0,0.6188925081433225,0.18867924528301888,0.8,0.0,0.3333333333333333,0.4657653867847335,1,1,1,-1,-1,1,-1
1526,0,0.5570032573289903,0.20754716981132076,0.6,0.0,0.3333333333333333,0.9211811875529072,-1,-1,1,-1,-1,-1,1
1527,0,0.28338762214983715,0.24528301886792453,0.0,0.21271232696820633,0.0,0.5196623301905181,1,1,1,-1,-1,1,-1
1528,0,0.8729641693811075,0.16981132075471697,0.8,0.0,0.3333333333333333,0.09100267514376194,1,1,-1,1,-1,-1,1
1529,0,0.8013029315960912,0.33962264150943394,0.2,0.4582507654242432,0.0,0.6296048772173987,1,-1,1,-1,-1,-1,1
1530,1,0.762214983713355,0.4528301886792453,1.0,0.0,0.0,0.1249478577663445,1,1,1,-1,-1,1,-1
1531,1,0.15960912052117263,0.5660377358490566,0.6,0.2946894239935254,0.0,0.8097074479354501,1,-1,1,-1,-1,1,-1
1532,0,0.4755700325732899,0.22641509433962265,0.4,0.4159313235889918,0.0,0.4724813771011085,1,-1,-1,-1,1,-1,1
1533,1,0.752442996742671,0.39622641509433965,0.4,0.0,0.0,0.5700968174169656,1,-1,1,-1,-1,1,-1
1534,1,0.5504885993485342,0.3584905660377358,0.4,0.0,0.0,0.9224009391722591,1,1,1,-1,-1,1,-1
1535,0,0.6254071661237784,0.2830188679245283,0.8,0.0,0.3333333333333333,0.505834868959387,1,1,1,-1,-1,1,-1
1536,0,0.4723127035830619,0.32075471698113206,0.6,0.5050037956985571,0.3333333333333333,0.20837354837433938,1,-1,-1,-1,1,-1,1
1537,1,0.42671009771986973,0.24528301886792453,0.6,0.8223644002253074,0.0,0.2331287505920439,1,1,1,-1,-1,1,-1
1538,0,0.752442996742671,0.20754716981132076,1.0,0.0,0.3333333333333333,0.9932236282708364,1,1,1,-1,-1,-1,1
1539,0,0.5504885993485342,0.16981132075471697,0.8,0.0,0.3333333333333333,0.7592322356235742,1,-1,-1,1,-1,1,-1
1540,1,0.6026058631921825,0.3584905660377358,0.8,0.38231815875987984,0.0,0.42389470234906074,1,-1,-1,1,-1,1,-1
1541,0,0.6905537459283387,0.11320754716981132,0.4,0.34929427286064824,0.3333333333333333,0.9805924958498079,-1,-1,1,-1,-1,-1,1
1542,0,0.7133550488599348,0.20754716981132076,0.2,0.0,0.3333333333333333,0.6543393637847118,-1,-1,1,-1,-1,-1,1
1543,0,0.758957654723127,0.6037735849056604,0.6,0.44711814372458386,0.0,0.3075407792286058,-1,1,-1,1,-1,-1,1
1544,0,0.8631921824104235,0.18867924528301888,0.8,0.0,0.0,0.4378187973811652,1,1,1,-1,-1,-1,1
1545,0,0.4495114006514658,0.37735849056603776,0.2,0.0,0.3333333333333333,0.32996488226448434,1,1,1,-1,-1,-1,1
1546,0,0.6384364820846905,0.32075471698113206,0.6,0.4477261374744684,0.0,0.328507842286104,1,1,1,-1,-1,1,-1
1547,0,0.5700325732899023,0.20754716981132076,0.6,0.3933208869206961,0.3333333333333333,0.07861554012762724,1,-1,-1,1,-1,1,-1
1548,0,0.755700325732899,0.33962264150943394,0.6,0.0,0.3333333333333333,0.2000797552540069,1,-1,1,-1,-1,-1,1
1549,1,0.7752442996742671,0.33962264150943394,0.0,0.31921694021098745,0.0,0.19956115777886804,1,-1,1,-1,-1,-1,1
1550,0,0.48534201954397393,0.2641509433962264,0.6,0.5685896170654418,0.3333333333333333,0.6766922567723699,-1,1,-1,-1,1,1,-1
1551,0,0.7882736156351792,0.39622641509433965,0.6,0.0,0.3333333333333333,0.7289601967610141,-1,-1,1,-1,-1,-1,1
1552,0,0.3289902280130293,0.3018867924528302,0.8,0.0,0.3333333333333333,0.9253011302270528,1,1,1,-1,-1,-1,1
1553,0,0.5179153094462541,0.3584905660377358,0.4,0.35521315188733804,0.0,0.9963221481376159,1,1,-1,1,-1,1,-1
1554,0,1.0,0.2641509433962264,0.2,0.0,0.3333333333333333,0.5998493171839147,1,-1,-1,1,-1,-1,1
1555,0,0.38436482084690554,0.18867924528301888,0.6,0.4299423797654098,0.0,0.6265150673399883,1,-1,1,-1,-1,-1,1
1556,0,0.6091205211726385,0.49056603773584906,0.6,0.0,0.3333333333333333,0.23565994412424124,-1,1,-1,1,-1,1,-1
1557,0,0.8241042345276873,0.22641509433962265,0.8,0.0,0.0,0.1568215930523475,1,1,1,-1,-1,-1,1
1558,1,0.7133550488599348,0.41509433962264153,1.0,0.0,0.0,0.41482160058531137,1,-1,1,-1,-1,1,-1
1559,1,0.3517915309446254,0.4339622641509434,0.6,0.4951541700702924,0.0,0.7973025398329003,-1,1,-1,-1,1,-1,1
1560,0,0.8534201954397395,0.2830188679245283,0.8,0.0,0.3333333333333333,0.09301856687247352,1,1,1,-1,-1,-1,1
1561,0,0.46579804560260585,0.3018867924528302,0.4,0.0,0.3333333333333333,0.23860486215147098,1,-1,1,-1,-1,-1,1
1562,0,0.511400651465798,0.7735849056603774,0.2,0.2444005615397602,0.0,0.9333067874828507,-1,1,-1,-1,1,-1,1
1563,0,0.996742671009772,0.6981132075471698,0.6,0.2869535421246412,0.0,0.6953382253655607,1,1,1,-1,-1,-1,1
1564,0,0.7166123778501629,0.3018867924528302,0.0,0.0,0.0,0.6420064896482954,1,-1,1,-1,-1,-1,1
1565,0,0.36156351791530944,0.11320754716981132,0.8,0.528406757413983,0.0,0.036060179906007434,-1,-1,-1,1,-1,-1,1
1566,0,0.6026058631921825,0.2641509433962264,0.6,0.49056507416500783,0.3333333333333333,0.943321980529172,1,1,-1,1,-1,1,-1
1567,1,0.5146579804560261,0.5471698113207547,0.2,0.0,0.0,0.35322408495676566,1,-1,1,-1,-1,-1,1
1568,0,0.3550488599348534,0.4716981132075472,0.8,0.0,0.0,0.25852460783861386,1,1,-1,1,-1,-1,1
1569,0,0.9022801302931596,0.3018867924528302,0.4,0.0,0.3333333333333333,0.4095216897567701,1,1,-1,1,-1,-1,1
1570,0,0.8143322475570033,0.5849056603773585,0.2,0.0,0.3333333333333333,0.21987520703880134,1,1,-1,1,-1,-1,1
1571,0,0.5667752442996743,0.3584905660377358,0.6,0.0,0.3333333333333333,0.1487627342398628,1,-1,1,-1,-1,1,-1
1572,0,0.5993485342019544,0.3018867924528302,0.4,0.3786450581337026,0.0,0.6160158813708865,-1,1,-1,-1,1,-1,1
1573,0,0.6970684039087948,0.2830188679245283,0.2,0.0,0.3333333333333333,0.46912002741998826,-1,-1,1,-1,-1,1,-1
1574,0,0.8013029315960912,0.1320754716981132,1.0,0.529825277330239,0.3333333333333333,0.23311674493102158,1,1,-1,-1,1,1,-1
1575,0,0.6026058631921825,0.8301886792452831,0.4,0.0,0.3333333333333333,0.9430474981614861,1,1,1,-1,-1,1,-1
1576,0,0.2996742671009772,0.3018867924528302,0.2,0.3945994421873438,0.0,0.7642450699106121,1,1,-1,1,-1,-1,1
1577,0,0.6742671009771987,0.37735849056603776,0.0,0.29676692761416895,0.0,0.03427698613652177,-1,1,-1,-1,1,1,-1
1578,0,0.5993485342019544,0.6981132075471698,0.8,0.4657457336356147,0.3333333333333333,0.5356222086838125,-1,1,-1,-1,1,-1,1
1579,0,0.46905537459283386,0.1320754716981132,0.6,0.4216688433218266,0.0,0.2060572797149526,1,1,1,-1,-1,1,-1
1580,0,0.48859934853420195,0.16981132075471697,0.6,0.40129252794158315,0.0,0.8918324075634723,1,1,-1,1,-1,1,-1
1581,1,0.5309446254071661,0.6415094339622641,0.2,0.5414246593288183,0.0,0.9192323862828499,1,-1,1,-1,-1,1,-1
1582,0,0.3355048859934853,0.1320754716981132,0.2,0.4586029371006795,0.0,0.8953087526447765,1,-1,1,-1,-1,-1,1
1583,0,1.0,0.2641509433962264,0.2,0.583280592168625,0.0,0.5195022547102212,-1,1,-1,1,-1,-1,1
1584,0,0.6123778501628665,0.3018867924528302,0.2,0.0,0.3333333333333333,0.9027956947228764,1,1,1,-1,-1,-1,1
1585,0,0.6710097719869706,0.22641509433962265,0.8,0.4201695166191963,0.0,0.17674133873949038,1,-1,1,-1,-1,1,-1
1586,1,0.41368078175895767,0.2830188679245283,0.6,0.19758107779441403,0.0,0.5764371011648788,1,-1,1,-1,-1,1,-1
1587,0,0.511400651465798,0.4528301886792453,0.2,0.25249194568864075,0.0,0.5444313036076307,1,-1,1,-1,-1,-1,1
1588,0,0.6872964169381107,0.32075471698113206,0.8,0.5331535018877782,0.0,0.18198557625760484,1,-1,1,-1,-1,-1,1
1589,0,0.5472312703583062,0.32075471698113206,0.2,0.595191782100496,0.3333333333333333,0.5041613739749286,1,-1,-1,-1,1,-1,1
1590,0,0.7003257328990228,0.3018867924528302,0.0,0.6012199366439902,0.0,0.6381198334461708,-1,1,-1,-1,1,-1,1
1591,0,0.6319218241042345,0.33962264150943394,0.6,0.0,0.3333333333333333,0.14668657880092173,1,-1,-1,1,-1,-1,1
1592,0,0.8566775244299675,0.41509433962264153,0.8,0.42312146227453107,0.0,0.5844672405529573,-1,-1,1,-1,-1,-1,1
1593,0,0.2671009771986971,0.3018867924528302,0.6,0.42607507323164573,0.3333333333333333,0.590228310007825,-1,-1,-1,-1,1,-1,1
1594,1,0.4788273615635179,0.4528301886792453,0.4,0.61763323028816,0.6666666666666666,0.9596951127072626,-1,1,-1,1,-1,1,-1
1595,1,0.7882736156351792,0.3584905660377358,1.0,0.4672479944413813,0.6666666666666666,0.6119055903065824,1,1,-1,-1,1,-1,1
1596,0,0.4527687296416938,0.1320754716981132,0.6,0.0,0.0,0.7163825013017904,1,-1,-1,1,-1,-1,1
1597,0,0.6286644951140065,0.16981132075471697,0.6,0.4151440323474561,0.0,0.6708553868694793,1,-1,1,-1,-1,1,-1
1598,1,0.8827361563517915,0.32075471698113206,1.0,0.45300228931414704,0.3333333333333333,0.6997423020172336,-1,1,-1,-1,1,1,-1
1599,1,0.40716612377850164,0.39622641509433965,0.4,0.0,0.0,0.15361149115959621,-1,1,-1,1,-1,1,-1
1600,0,0.9348534201954397,0.16981132075471697,0.2,0.7445109869077939,0.0,0.8912903872790842,-1,-1,1,-1,-1,1,-1
1601,1,0.2768729641693811,0.4528301886792453,0.2,0.5238840356796457,0.0,0.18616048602682303,1,-1,-1,-1,1,1,-1
1602,0,0.6416938110749185,0.20754716981132076,0.6,0.6566712346158826,0.0,0.5537393396792277,1,-1,1,-1,-1,1,-1
1603,0,0.762214983713355,0.20754716981132076,0.8,0.4439234605097869,0.0,0.22545678009113007,1,1,-1,1,-1,1,-1
1604,0,0.7003257328990228,0.1509433962264151,0.8,0.0,0.3333333333333333,0.7604997744818971,-1,1,-1,1,-1,-1,1
1605,0,0.5765472312703583,0.2830188679245283,0.6,0.6000677064123714,0.0,0.15202745012000954,1,-1,1,-1,-1,-1,1
1606,0,0.6351791530944625,0.2641509433962264,1.0,0.6096431123475228,0.3333333333333333,0.7979463728308596,1,1,-1,-1,1,-1,1
1607,1,0.6319218241042345,0.4339622641509434,0.6,0.43468753823750955,0.0,0.7006894545098443,1,1,-1,-1,1,1,-1
1608,1,0.4755700325732899,0.41509433962264153,0.6,0.6193510287243147,0.3333333333333333,0.06648946938744768,1,-1,-1,-1,1,1,-1
1609,0,0.3973941368078176,0.20754716981132076,0.6,0.0,0.0,0.1585990193964402,1,1,-1,1,-1,-1,1
1610,0,0.7166123778501629,0.3018867924528302,0.4,0.5990506035251901,0.3333333333333333,0.3583406151983195,1,-1,1,-1,-1,1,-1
1611,1,0.8371335504885994,0.39622641509433965,0.4,0.489567637698848,0.0,0.12262323222526583,1,1,-1,-1,1,-1,1
1612,0,0.4592833876221498,0.20754716981132076,0.2,0.47187586808811544,0.0,0.7878410196243124,1,1,1,-1,-1,1,-1
1613,0,0.2703583061889251,0.2830188679245283,0.2,0.3002798420691231,0.0,0.35330165094317423,1,1,1,-1,-1,1,-1
1614,0,0.7068403908794788,0.07547169811320754,1.0,0.48669078922378467,0.0,0.6382748477164293,1,1,-1,1,-1,-1,1
1615,0,0.752442996742671,0.16981132075471697,0.8,0.0,0.3333333333333333,0.5305792425416597,1,1,1,-1,-1,-1,1
1616,1,0.44625407166123776,0.11320754716981132,0.4,0.5145875281426089,0.0,0.7490869812495117,-1,-1,1,-1,-1,1,-1
1617,0,0.4560260586319218,0.24528301886792453,0.2,0.6268200658079683,0.3333333333333333,0.7076755721992207,1,-1,-1,1,-1,-1,1
1618,0,0.6938110749185668,0.39622641509433965,0.2,0.4309676505613217,0.3333333333333333,0.5197135308037014,1,1,-1,-1,1,1,-1
1619,1,0.511400651465798,0.4528301886792453,0.4,0.5428051945044724,0.0,0.33552715209713,1,1,1,-1,-1,1,-1
